"id";"geneTerm_a";"geneTerm_b";"sim_UV"
30261;"AT1G71860";"AT3G10380";0.987332120647382
30262;"AT1G71860";"AT3G25800";0.989167989966982
30263;"AT1G71860";"At1g56440";0.989512376675698
30264;"AT1G71860";"AT1G76720";0.991631856188506
30265;"AT1G14300";"AT5G66680";0.998362111891955
30266;"AT1G14300";"AT5G50170";0.994802192166686
30267;"AT1G14300";"AT5G46070";0.997290823181249
30268;"AT1G14300";"AT1G61010";0.989586734580201
30269;"AT1G14330";"AT5G57650";0.989329974423095
30270;"AT1G14330";"AT4G21730";0.988261978853872
30271;"AT1G14330";"AT4G13130";0.990639787234041
30272;"AT1G14330";"AT3G29020";0.992718251207284
30273;"AT1G14330";"AT1G12580";0.996176176775114
30274;"AT1G14370";"AT2G41640";0.989751011103147
30275;"AT1G14370";"AT4G33050";0.991637911495496
30276;"AT1G14370";"AT1G64280";0.989037628434781
30277;"AT1G14390";"At4g15975";0.996142613518769
30278;"AT1G14390";"AT5G45340";0.989753350888338
30279;"AT1G14390";"AT5G37790";0.991053342239318
30280;"AT1G14390";"AT4G27030";0.990780052434778
30281;"AT1G14390";"AT3G23250";0.989731244847943
30282;"AT1G14420";"AT2G33230";0.991083512231155
30283;"AT1G14420";"AT5G38180";0.99298870302065
30284;"AT1G14420";"AT5G36990";0.98893519994052
30285;"AT1G14420";"AT4G09090";0.99797324844188
30286;"AT1G14420";"AT4G08420";0.988572145717798
30287;"AT1G14420";"AT4G02320";0.996769631818226
30288;"AT1G14420";"AT1G35820";0.987805973483526
30289;"AT1G14420";"AT1G66120";0.987528077406208
30290;"AT1G14420";"AT2G05400";0.993494313664209
30291;"AT1G14430";"AT5G11580";0.989594924561089
30292;"AT1G14430";"AT5G10430";0.988906238646766
30293;"AT1G14430";"AT3G60370";0.987219912924933
30294;"AT1G14430";"AT3G43900";0.987294927735886
30295;"AT1G14430";"AT3G19820";0.992871755157492
30296;"AT1G63460";"AT5G43820";0.99369586341684
30297;"AT1G63460";"AT5G40040";0.989361649351201
30298;"AT1G63460";"AT5G01160";0.987665685188177
30299;"AT1G63460";"AT1G66750";0.990501535407316
30300;"AT1G63460";"AT2G21850";0.98785377650662
30301;"AT1G63460";"AT3G08840";0.989927568981502
30302;"AT1G63490";"AT5G13550";0.98780104430399
30303;"AT1G63490";"AT3G13610";0.988255972499868
30304;"AT1G63490";"AT3G03450";0.991809102813283
30305;"AT1G71680";"AT5G20140";0.994148018141526
30306;"AT1G71680";"AT5G12130";0.988087653241934
30307;"AT1G71680";"AT4G33490";0.990879856504688
30308;"AT1G71680";"AT4G31850";0.988843201206446
30309;"AT1G71680";"AT4G09650";0.9883163187002
30310;"AT1G71680";"AT4G08000";0.990687946128904
30311;"AT1G71680";"AT3G32900";0.990473168319468
30312;"AT1G71680";"AT3G01440";0.992488443678016
30313;"AT1G71680";"AT1G66430";0.99337836110048
30314;"AT1G71680";"AT1G68510";0.988087939962656
30315;"AT1G71690";"AT4G16390";0.987399736351175
30316;"AT1G71690";"At1g39270";0.990164089493821
30317;"AT1G71690";"AT4G20430";0.992847835344208
30318;"AT1G71690";"AT3G26710";0.988759362970295
30319;"AT1G71690";"AT3G24590";0.988206803759823
30320;"AT1G01820";"At4g16320";0.988129640853901
30321;"AT1G01820";"AT4G24630";0.992365900359341
30322;"AT1G01820";"AT1G79700";0.988400936399377
30323;"AT1G01725";"AT5G23720";0.992391591419191
30324;"AT1G01790";"AT3G53600";0.99605439367789
30325;"AT1G01790";"AT3G21070";0.991522989343088
30326;"AT1G01800";"AT1G15750";0.9938259862561
30327;"AT1G01830";"AT4G16750";0.989138603220263
30328;"AT1G01830";"AT4G16130";0.99491787403259
30329;"AT1G01830";"AT1G16730";0.989769835728593
30330;"AT1G01830";"AT3G26160";0.990677548396866
30331;"AT1G01830";"AT3G10860";0.992278086534311
30332;"AT1G63610";"AT3G51950";0.991737168808821
30333;"AT1G63610";"AT3G21200";0.993600074236564
30334;"AT1G63610";"AT3G09540";0.990662447922377
30335;"AT1G63610";"AT1G71690";0.990830792786643
30336;"AT1G63600";"AT5G59170";0.987539541604763
30337;"AT1G63600";"AT1G06260";0.989829968250049
30338;"AT1G63560";"AT3G23170";0.988148740485413
30339;"AT1G63550";"AT4G13570";0.989945084727231
30340;"AT1G63550";"At4g04060";0.990780903430488
30341;"AT1G63550";"AT3G14595";0.990367742160826
30342;"AT1G63550";"AT1G63960";0.991289685444831
30343;"AT1G63550";"AT1G62430";0.991794060508725
30344;"AT1G63550";"AT1G28340";0.98739326289025
30345;"AT1G63540";"AT4G14300";0.987106139081304
30346;"AT1G63540";"AT3G42910";0.988348332007952
30347;"AT1G63540";"AT4G30970";0.988793726117545
30348;"AT1G63530";"AT5G60160";0.992989434560626
30349;"AT1G63530";"AT5G51170";0.990567867648605
30350;"AT1G63530";"AT5G03970";0.992010114416984
30351;"AT1G63520";"AT5G22360";0.987483330794888
30352;"AT1G63520";"AT3G62150";0.992543579083292
30353;"AT1G63520";"AT1G55250";0.988602144583028
30354;"AT1G63470";"AT1G56570";0.989636032713338
30355;"AT1G63470";"AT5G55180";0.987270296226476
30356;"AT1G63470";"AT5G08580";0.990391807873974
30357;"AT1G63470";"AT4G36180";0.989774383393335
30358;"AT1G63470";"AT1G68260";0.986975227385482
30359;"AT1G63440";"AT5G23520";0.989752905144856
30360;"AT1G63440";"AT3G63420";0.994103049687844
30361;"AT1G63440";"AT4G31870";0.994428030393382
30362;"AT1G63440";"AT4G25720";0.98815190957208
30363;"AT1G63440";"AT4G19370";0.989760939622342
30364;"AT1G63440";"AT4G22240";0.98738248907258
30365;"AT1G63430";"AT5G52950";0.98794925760706
30366;"AT1G63430";"AT3G25140";0.989461748043017
30367;"AT1G63420";"AT1G67750";0.991108038458685
30368;"AT1G63420";"AT5G66970";0.989407066873355
30369;"AT1G63420";"AT5G55080";0.994191963423053
30370;"AT1G63420";"AT5G37010";0.989578285898159
30371;"AT1G63420";"AT5G01910";0.987110596245016
30372;"AT1G63420";"AT3G62470";0.992970816368196
30373;"AT1G63420";"AT3G18850";0.996941221763565
30374;"AT1G63420";"AT1G27950";0.988884362950086
30375;"AT1G63420";"AT1G07860";0.989072683127796
30376;"AT1G63400";"AT5G12050";0.98771598172188
30377;"AT1G63400";"AT3G47660";0.993457215442433
30378;"AT1G63630";"AT3G15520";0.991996615756922
30379;"AT1G63390";"AT4G15475";0.987654172479443
30380;"AT1G63390";"AT4G38260";0.995896406049396
30381;"AT1G63390";"AT4G10140";0.990816879382308
30382;"AT1G63640";"AT4G16920";0.9968122099796
30383;"AT1G63640";"AT5G20380";0.998089700910838
30384;"AT1G63640";"AT5G08650";0.989652000774131
30385;"AT1G63640";"AT3G03020";0.992656875473621
30386;"AT1G01770";"AT5G64570";0.997070175780212
30387;"AT1G01770";"AT3G51910";0.992073352635361
30388;"AT1G01770";"AT3G13410";0.98948566532996
30389;"AT1G01770";"AT1G55160";0.989505421814244
30390;"AT1G01770";"AT1G12840";0.993281303330542
30391;"AT1G01780";"AT5G35090";0.98750790041404
30392;"AT1G01710";"AT5G06870";0.991490351059262
30393;"AT1G01710";"AT3G57560";0.989391621397855
30394;"AT1G01710";"AT3G10670";0.992996647465911
30395;"AT1G01730";"AT5G14770";0.994365657880482
30396;"AT1G01730";"AT5G46560";0.987648828231096
30397;"AT1G01730";"AT5G17330";0.993015815424844
30398;"AT1G01730";"AT5G16470";0.993585977570428
30399;"AT1G01730";"AT5G13680";0.992228114084759
30400;"AT1G01730";"AT5G10270";0.988884636918432
30401;"AT1G01730";"AT1G72390";0.988693112591914
30402;"AT1G01750";"AT3G21340";0.987300092190629
30403;"AT1G01630";"AT5G54440";0.992575708154767
30404;"AT1G01630";"AT4G34950";0.986992700401498
30405;"AT1G01630";"AT1G68185";0.997845296439064
30406;"AT1G01720";"AT1G18980";0.991197299280572
30407;"AT1G33220";"AT5G19270";0.987406978679527
30408;"AT1G33220";"AT3G56360";0.989194501503907
30409;"AT1G33230";"AT4G01020";0.988924808242466
30410;"AT1G33055";"AT5G04220";0.993713355342004
30411;"AT1G33055";"AT3G20660";0.993053368548463
30412;"AT1G33055";"AT1G32460";0.996585059390468
30413;"AT1G01030";"AT5G08350";0.989119437443479
30414;"AT1G01030";"AT1G69210";0.991074357115747
30415;"AT1G01060";"AT5G55610";0.990335029726871
30416;"AT1G01060";"AT5G55070";0.993275544186674
30417;"AT1G01060";"AT3G54980";0.989338105445902
30418;"AT1G01060";"AT3G54630";0.992890436313552
30419;"AT1G01060";"AT3G02360";0.98913334158616
30420;"AT1G01060";"AT3G23990";0.995893299864969
30421;"AT1G01060";"AT3G15590";0.994153790503202
30422;"AT1G01060";"AT3G12830";0.990546555356515
30423;"AT1G01060";"AT1G71210";0.994154040960917
30424;"AT1G01120";"At5g20530";0.992713630494169
30425;"AT1G01120";"AT5G57030";0.988528246109805
30426;"AT1G01120";"AT5G56830";0.991583156916643
30427;"AT1G01120";"AT3G10240";0.995171910641098
30428;"AT1G01150";"AT4G01940";0.994802709901114
30429;"AT1G01150";"At3g01130";0.994336263625924
30430;"AT1G01170";"AT4G16450";0.989056729962326
30431;"AT1G01170";"AT4G15930";0.998506918760516
30432;"AT1G01170";"AT4G00360";0.989130517141596
30433;"AT1G01170";"AT3G32280";0.995811533578595
30434;"AT1G01180";"AT5G04500";0.990838585696873
30435;"AT1G01180";"AT1G32560";0.995669961348286
30436;"AT1G01190";"AT5G05860";0.988361788646624
30437;"AT1G01190";"AT1G28420";0.988973587948177
30438;"AT1G01130";"AT5G02790";0.988120488249112
30439;"AT1G01130";"AT3G62100";0.98757789975713
30440;"AT1G01130";"AT3G19720";0.998511512998741
30441;"AT1G01130";"AT1G73760";0.997104492488409
30442;"AT1G01070";"AT4G32690";0.995039796336239
30443;"AT1G01070";"AT4G09320";0.988723809095984
30444;"AT1G01070";"AT2G41700";0.988318221435367
30445;"AT1G01070";"AT1G45050";0.998721130450972
30446;"AT1G01080";"AT5G16040";0.991891827578449
30447;"AT1G01080";"AT3G63510";0.990705039909163
30448;"AT1G01080";"AT1G48640";0.98951864479469
30449;"AT1G01100";"AT5G44010";0.994585061577668
30450;"AT1G01050";"AT5G20060";0.992105021578861
30451;"AT1G01050";"AT3G24340";0.992072061265926
30452;"AT1G01050";"AT2G17750";0.989685407722946
30453;"AT1G01050";"AT3G19810";0.987057229247999
30454;"AT1G01050";"AT3G06950";0.994539436130048
30455;"AT1G01050";"AT3G05410";0.990837704808713
30456;"AT1G01110";"AT5G23800";0.990377523773391
30457;"AT1G01110";"AT5G22620";0.993696499501103
30458;"AT1G01140";"AT4G27480";0.992623447901753
30459;"AT1G01140";"AT4G01710";0.989484278067235
30460;"AT1G01040";"AT5G16230";0.996299349084709
30461;"AT1G01040";"AT5G47580";0.993307093320981
30462;"AT1G01040";"AT3G54960";0.988646733431948
30463;"AT1G01040";"AT3G54850";0.996304294401488
30464;"AT1G01040";"AT1G66570";0.989334524284496
30465;"AT1G01040";"AT1G29150";0.991987440792601
30466;"AT1G01010";"AT3G50130";0.992566813843913
30467;"AT1G01010";"AT4G26750";0.991683609010537
30468;"AT1G01640";"AT3G59430";0.991921867696344
30469;"AT1G01640";"AT4G21180";0.991577051666134
30470;"AT1G01660";"AT5G16660";0.996144372606874
30471;"AT1G01660";"AT4G19900";0.997217574751612
30472;"AT1G01660";"AT3G19850";0.989654188635766
30473;"AT1G01670";"AT3G13672";0.987327925991277
30474;"AT1G01670";"AT3G24290";0.993870712839596
30475;"AT1G01670";"AT1G13280";0.99380446934083
30476;"AT1G01670";"AT1G08090";0.987251733759502
30477;"At1g01690";"AT5G14980";0.996092431792803
30478;"At1g01690";"AT2G35550";0.988142241470569
30479;"AT1G01700";"AT5G38630";0.994034705243547
30480;"AT1G01700";"AT5G23330";0.987132270300245
30481;"AT1G01700";"AT1G20540";0.992158498004019
30482;"AT1G01740";"AT4G39380";0.993133294589992
30483;"AT1G01740";"AT3G13200";0.992471431596008
30484;"AT1G01740";"AT3G01790";0.991478921897374
30485;"AT1G01760";"AT4G09500";0.99266516695479
30486;"AT1G33170";"AT1G67740";0.993890387797414
30487;"AT1G33240";"AT4G21490";0.991204295822427
30488;"AT1G33240";"AT3G25090";0.992791517666613
30489;"AT1G33240";"AT2G47400";0.987418796696578
30490;"AT1G33070";"AT5G53490";0.994148174428702
30491;"AT1G33070";"AT1G55330";0.990443489940507
30492;"AT1G33080";"AT3G53880";0.992093828105171
30493;"AT1G33080";"AT4G34340";0.988226415966411
30494;"AT1G33080";"AT4G03230";0.987945162142327
30495;"AT1G49780";"ATMG00890";0.986931666811721
30496;"AT1G49780";"AT4G15140";0.988280615441898
30497;"AT1G49780";"At5g20210";0.988151021020419
30498;"AT1G49780";"AT5G34450";0.98977807827799
30499;"AT1G49780";"AT3G49750";0.993468049903421
30500;"AT1G49780";"AT4G37295";0.995288134758601
30501;"AT1G49780";"AT4G21620";0.995128676807635
30502;"AT1G49780";"AT4G02630";0.991869340391675
30503;"AT1G49780";"AT1G63580";0.991432035790315
30504;"AT1G49750";"AT5G17430";0.995058333321359
30505;"AT1G49750";"AT5G45760";0.98990248274783
30506;"AT1G49750";"AT4G35880";0.995406871359686
30507;"AT1G49750";"AT1G49840";0.993572040490948
30508;"AT1G49750";"AT1G68530";0.989710409934445
30509;"AT1G49750";"AT2G41850";0.992196902844634
30510;"AT1G49700";"AT5G15910";0.986926429219752
30511;"AT1G49700";"AT5G53290";0.993856486006932
30512;"AT1G49700";"AT5G24590";0.996611563456429
30513;"AT1G49700";"AT5G17210";0.995698386022932
30514;"AT4G28870";"AT3G29800";0.998046397565018
30515;"AT4G28870";"AT5G38750";0.994874427139135
30516;"AT4G28870";"AT5G13230";0.992721096092578
30517;"AT4G28870";"At3g59860";0.99692942885118
30518;"AT4G28870";"AT3G42120";0.993442828132528
30519;"AT4G28870";"AT4G12530";0.989929686456747
30520;"AT4G28870";"AT4G04100";0.98832564737708
30521;"AT4G28870";"AT1G66610";0.990550417290404
30522;"AT4G28870";"AT2G45940";0.98871381808695
30523;"AT1G49670";"AT5G50250";0.994966214126865
30524;"AT1G49670";"AT5G39790";0.988730767213771
30525;"AT1G49670";"AT4G30620";0.989940091345955
30526;"AT1G49630";"AT5G53340";0.992896514763709
30527;"AT1G49600";"AT5G44140";0.988497531619634
30528;"AT1G49600";"At3g21480";0.996101130929618
30529;"AT1G49590";"AT4G34540";0.995590522375438
30530;"AT1G49590";"AT3G07170";0.987274814212561
30531;"AT1G49590";"AT1G14620";0.990789703935739
30532;"AT1G49580";"AT4G14490";0.989621539229106
30533;"AT1G49580";"AT3G56830";0.989127748070501
30534;"AT1G49580";"AT4G26660";0.993740572703946
30535;"AT1G49580";"AT4G12380";0.995547130071922
30536;"AT1G49580";"AT2G34080";0.9909799460562
30537;"AT1G49570";"AT5G45510";0.992261107886269
30538;"AT1G49570";"AT5G05230";0.988882971909083
30539;"AT1G49570";"AT4G27990";0.990849570710549
30540;"AT1G49660";"AT3G57190";0.989681153962635
30541;"AT1G49660";"AT2G47810";0.988280845373044
30542;"AT1G49650";"AT2G45350";0.995242560438294
30543;"AT1G49650";"AT5G35270";0.992175318593345
30544;"AT1G49650";"AT5G55800";0.990720816338074
30545;"AT1G49650";"AT3G06260";0.992856406983995
30546;"AT1G49650";"At3g32020";0.987056461828815
30547;"AT1G49650";"AT1G60980";0.993542794493856
30548;"AT1G49740";"AT5G65205";0.987410863890548
30549;"AT1G49740";"AT5G60220";0.988650433162576
30550;"AT1G49740";"AT5G56860";0.987180201293853
30551;"AT1G49740";"AT5G11410";0.995267961834
30552;"AT1G49740";"AT3G44380";0.990934492148736
30553;"AT1G49740";"AT4G28706";0.989076358810775
30554;"AT1G49740";"AT4G18960";0.99058539870094
30555;"AT1G49740";"AT1G12570";0.994386085539863
30556;"AT1G49560";"AT1G26150";0.99014317036276
30557;"AT1G49560";"AT5G41760";0.987985768867652
30558;"AT1G49560";"AT5G03050";0.987547377863798
30559;"AT1G49560";"AT3G58200";0.994235254418443
30560;"AT1G49560";"AT3G29320";0.990480865748377
30561;"AT1G49560";"AT2G04020";0.993330757427826
30562;"AT1G49560";"AT3G05910";0.988733689399662
30563;"AT1G49560";"AT3G09250";0.993721338438518
30564;"AT1G49560";"AT1G14990";0.993633811904057
30565;"AT1G49730";"AT3G01910";0.987748485743939
30566;"AT1G49730";"AT1G18680";0.988182175995794
30567;"AT1G49710";"AT4G22740";0.991847024669803
30568;"AT1G49710";"AT1G34040";0.989865132974679
30569;"AT1G49720";"AT5G55210";0.997131467429434
30570;"AT1G49720";"AT5G05220";0.988303445290968
30571;"AT1G49720";"AT3G19184";0.989334933654712
30572;"AT1G49720";"AT3G21260";0.987858495982272
30573;"AT1G49720";"AT1G78100";0.989454539887472
30574;"AT1G49760";"AT4G37130";0.994810328543526
30575;"AT1G49760";"AT5G39360";0.998044765814777
30576;"AT1G49760";"AT4G20440";0.988088761634772
30577;"AT1G49760";"AT3G17465";0.995074221312967
30578;"AT1G33060";"AT5G20570";0.994679502275118
30579;"AT1G33060";"AT5G64920";0.994083186869517
30580;"AT1G33060";"AT5G35560";0.996935967084037
30581;"AT1G33060";"AT3G11100";0.988394542890712
30582;"AT1G33060";"AT2G21850";0.989172474996759
30583;"AT1G33060";"AT3G08840";0.987537184829905
30584;"AT1G33090";"AT4G23810";0.991384528391888
30585;"AT1G33090";"AT1G74650";0.993657205725204
30586;"AT1G33110";"AT5G60280";0.988910582893936
30587;"AT1G33140";"AT5G05690";0.997150692926259
30588;"AT1G33140";"AT4G33560";0.994607349173657
30589;"AT1G01960";"AT5G58787";0.990896622797524
30590;"AT1G01960";"AT5G58230";0.987090050772748
30591;"AT1G01960";"AT1G21240";0.988917548583632
30592;"AT1G01970";"AT5G39200";0.995991847436081
30593;"AT1G01970";"AT4G36350";0.991430367795345
30594;"AT1G01970";"AT4G35950";0.993911936373475
30595;"AT1G01970";"AT4G34290";0.995003329822116
30596;"AT1G01970";"AT4G24090";0.993419260764807
30597;"AT1G01970";"AT4G13610";0.98839599587633
30598;"AT1G01970";"AT3G32050";0.994089204313121
30599;"AT1G01970";"AT3G22150";0.990810524539783
30600;"AT1G01970";"AT3G16250";0.98928587783857
30601;"AT1G01970";"At1g14520";0.98932839226246
30602;"AT1G02000";"AT3G55590";0.987268483964193
30603;"AT1G01930";"AT5G16280";0.988596837535943
30604;"AT1G01930";"AT5G14950";0.994752334877665
30605;"AT1G01930";"AT5G27380";0.987062091678864
30606;"AT1G01930";"AT5G23630";0.992115869121756
30607;"AT1G01930";"AT1G17890";0.990865908481842
30608;"AT1G01930";"AT1G07020";0.995673374932365
30609;"AT1G01930";"AT1G20480";0.9899418579176
30610;"AT1G01930";"AT1G66260";0.988337589887902
30611;"AT1G01930";"AT3G06690";0.994576735353727
30612;"AT1G01930";"AT1G48550";0.993909815618253
30613;"AT1G01990";"AT5G35200";0.992848833949141
30614;"AT1G01990";"AT5G22840";0.987182368239401
30615;"AT1G01990";"AT3G62770";0.98785413436703
30616;"AT1G01990";"AT3G54230";0.987995806971202
30617;"AT1G01990";"AT4G20480";0.99361369563793
30618;"AT1G01990";"AT4G04500";0.991708957154286
30619;"AT1G01990";"AT1G12640";0.987765886067402
30620;"AT1G01990";"AT2G12550";0.994626526771076
30621;"AT1G01990";"AT3G27090";0.992728829410854
30622;"AT1G01990";"AT3G26830";0.989773102708958
30623;"AT1G01990";"AT3G09840";0.99234100630993
30624;"AT1G01990";"AT3G03610";0.988306118165687
30625;"AT1G01990";"AT3G01150";0.988039998479623
30626;"AT1G01990";"AT1G35230";0.988143074747538
30627;"AT1G01990";"AT1G68370";0.995877095474164
30628;"AT1G01990";"AT1G19360";0.988780029644996
30629;"AT1G01990";"AT1G79590";0.9899040525961
30630;"AT1G01910";"AT1G25260";0.988087833683573
30631;"AT1G01910";"AT5G43020";0.988316749297542
30632;"AT1G01910";"AT5G13430";0.994096789850037
30633;"AT1G01910";"AT3G57290";0.992857993911428
30634;"AT1G01910";"AT4G35490";0.986993474821274
30635;"AT1G01910";"AT4G34910";0.990297284708143
30636;"AT1G01910";"AT4G13120";0.988151164407763
30637;"AT1G01910";"AT3G07630";0.988938634780359
30638;"AT1G01910";"AT1G52980";0.989075232385274
30639;"AT1G50000";"AT5G61920";0.990775914183588
30640;"AT1G50000";"AT1G33400";0.988380642403836
30641;"AT1G50000";"AT1G27970";0.988442030958632
30642;"AT1G49980";"AT5G34883";0.997353171154458
30643;"AT1G49980";"AT5G42130";0.989613632318194
30644;"AT1G49980";"AT5G05740";0.989802213792052
30645;"AT1G49980";"AT3G48420";0.988733640017635
30646;"AT1G49980";"AT4G30650";0.98941891684695
30647;"AT1G49980";"AT4G28250";0.987187119105919
30648;"AT1G49980";"AT4G02290";0.995470154281872
30649;"AT1G49980";"AT1G13670";0.99391194565232
30650;"AT1G49980";"AT3G10950";0.987418929387718
30651;"AT1G49980";"ATMG01100";0.98697534564185
30652;"AT1G49980";"AT3G01980";0.988237119179959
30653;"AT1G50080";"AT3G53350";0.997667110336427
30654;"AT1G50080";"AT1G66460";0.988217338267118
30655;"AT1G50080";"AT3G13650";0.989075075337275
30656;"AT1G49940";"AT5G36250";0.987748469086222
30657;"AT1G49940";"AT4G39490";0.993000602516825
30658;"AT1G49930";"AT4G15480";0.989766728429838
30659;"AT1G49930";"AT4G39840";0.98808785906854
30660;"AT1G49930";"AT4G35250";0.987562143160975
30661;"AT1G49930";"AT4G33666";0.991295861657264
30662;"AT1G49930";"AT1G06000";0.99628871428809
30663;"AT1G49930";"AT1G79600";0.990544876750542
30664;"AT1G49970";"AT3G54000";0.987718236034961
30665;"AT1G50110";"AT5G40480";0.996511596568555
30666;"AT1G49950";"AT3G59090";0.991477442041757
30667;"AT1G49950";"AT3G06170";0.991144200589436
30668;"AT1G49950";"AT1G20630";0.990226207828692
30669;"AT1G49975";"AT4G16410";0.994030447791341
30670;"AT1G49975";"AT1G73530";0.988170223502381
30671;"AT1G49975";"AT5G47340";0.998534929004102
30672;"AT1G49975";"AT3G63360";0.990596313542163
30673;"AT1G49975";"AT4G38020";0.999079501112814
30674;"AT1G49975";"AT4G12160";0.99003998137154
30675;"AT1G49975";"AT4G03710";0.988336277805518
30676;"AT1G49960";"AT5G44420";0.996114349994393
30677;"AT1G27720";"AT5G08610";0.991234969713496
30678;"AT1G27720";"AT4G35350";0.993319827234543
30679;"AT1G27720";"AT4G32400";0.989915896825206
30680;"AT1G27720";"AT4G18640";0.998108401482634
30681;"AT1G27720";"AT3G27930";0.990769946507476
30682;"AT1G27720";"AT3G06650";0.987721706420017
